name,industry2_code,Unnamed: 0,amount,amplitude,chg,current,current_year_percent,dividend_yield,first_percent,float_market_capital,float_shares,followers,has_follow,income_cagr,issue_date_ts,lot_size,main_net_inflows,market_capital,net_profit_cagr,pb,pb_ttm,pcf,pe_ttm,percent,percent5m,ps,roe_ttm,symbol,tick_size,total_percent,total_shares,turnover_rate,type,volume,volume_ratio
重庆港九,S4201,1,12857093.0,2.49,0.03,3.64,-20.87,1.389,84.79,2522369202,692958572,27622.0,False,-23.7281619126575,964972800000,100,-656180.0,4320193270,-62.915345302001,0.795,,,30.117,0.8300000000000001,-0.27,,3.14958005080453,SH600279,0.01,-27.33,1186866283,0.51,11,3550637.0,1.55
招港B,S4201,2,486802.0,1.13,0.04,7.14,-22.05,0.0,,3319088433,464858324,1045.0,False,19.71747550188947,736531200000,100,0.0,13725686985,-39.14687977459443,0.355,,,5.632,0.56,-0.28,,6.675116949423608,SZ201872,0.01,,1922365124,0.01,11,68000.0,0.32
北部湾港,S4201,3,79032505.0,3.34,0.03,9.32,4.13,1.928,748.0,11810432523,1267213790,20451.0,False,11.71478187913386,815241600000,100,-10824483.0,15234629079,23.429791856556,1.566,,,15.021,0.32,-0.32,,10.59433009569265,SZ000582,0.01,436.94,1634616854,0.68,11,8615140.0,0.78
日照港,S4201,4,12895762.0,0.81,0.0,2.48,-14.78,1.008,37.23,7627621642,3075653888,32397.0,False,6.081021019421873,1161014400000,100,2043070.0,7627621642,9.311187878237504,0.636,,,13.242,0.0,0.0,,4.905547952116135,SH600017,0.01,28.11,3075653888,0.17,11,5195051.0,1.03
盐田港,S4201,5,9426706.0,0.6900000000000001,-0.01,4.35,-22.74,0.344,101.88,8429148000,1942200000,131921.0,False,9.425189343336825,870019200000,100,-1249096.0,8429148000,-35.56294369414235,1.183,,,26.24,-0.23,0.23,,4.612185659225085,SZ000088,0.01,163.09,1942200000,0.11,11,2169463.0,0.6000000000000001
上港集团,S4201,6,51289172.0,0.74,-0.01,4.05,-29.81,3.563,66.94,93853382333,23173674650,75086.0,False,-13.89872416430414,963936000000,100,-44816.0,93853382333,-12.01839783410369,1.119,,,10.657,-0.25,0.0,,10.7615393393452,SH600018,0.01,177.55,23173674650,0.05,11,12666620.0,0.73
连云港,S4201,7,10451368.0,0.9,-0.01,3.32,-14.21,0.06,187.35,3370514135,1015215101,69115.0,False,6.007792782792487,1177516800000,100,-1529759.0,3631503024,-18.25755172131973,1.051,,,526.605,-0.3,0.61,,0.207776472748432,SH601008,0.01,-63.85,1093826212,0.31,11,3164300.0,0.91
厦门港务,S4201,8,8224327.0,1.36,-0.02,5.88,-21.29,0.254,0.0,3122280000,531000000,55439.0,False,-3.150960024567906,925315200000,100,1128204.0,3676126149,-16.76453025201245,1.077,,,44.589,-0.34,0.0,,2.696734311986973,SZ000905,0.01,151.99,625191522,0.26,11,1396608.0,1.11
秦港股份,S4201,9,6912856.0,1.12,-0.01,2.68,-15.99,3.333,44.02,4430696053,1653244796,7143.0,False,-6.746126327439839,1502812800000,100,220286.0,14974264160,27.3978111214795,1.011,,,14.105,-0.37,0.0,,7.372715745840694,SH601326,0.01,0.6000000000000001,5587412000,0.16,11,2581622.0,0.74
唐山港,S4201,10,14380347.0,0.88,-0.01,2.25,-13.46,3.982,-3.9,13333339382,5925928614,157179.0,False,-0.312351741382987,1278259200000,100,-1042903.0,13333339382,5.386294034761208,0.764,,,7.601,-0.44,0.0,,10.44140698981085,SH601000,0.01,37.95,5925928614,0.11,11,6372142.0,0.61
营口港,S4201,11,8099273.0,0.93,-0.01,2.14,-16.08,2.233,87.63,13852183626,6472983003,26596.0,False,6.093414037072709,1012406400000,100,-2999783.0,13852183626,23.45488302359415,1.097,,,13.711,-0.47,0.47,,8.218738558275733,SH600317,0.01,148.76,6472983003,0.06,11,3788401.0,0.73
天津港,S4201,12,10594997.0,0.93,-0.03,5.35,-14.81,1.676,542.86,10752017750,2009722944,124247.0,False,-4.561197253386862,834681600000,100,155453.0,10752017750,-12.74795948459689,0.656,,,18.287,-0.56,0.0,,3.629745379593305,SH600717,0.01,1038.19,2009722944,0.1,11,1977200.0,0.98
珠海港,S4201,13,20263946.0,1.35,-0.03,5.14,-16.29,0.971,129.0,4332203433,841204550,130419.0,False,17.63185798135986,733075200000,100,-1361488.0,4791688209,30.90412042674176,0.919,,,21.213,-0.58,0.0,,4.8328226505948,SZ000507,0.01,44.1,930424895,0.47,11,3931102.0,0.42
锦州港,S4201,14,6271468.0,1.73,-0.02,2.87,-6.21,0.6920000000000001,0.0,5107120601,1779484530,16944.0,False,10.82561496796854,928857600000,100,-765909.0,5746576605,7.551131545735679,0.9,,,33.72,-0.6900000000000001,0.0,,2.693169974927852,SH600190,0.01,-1.96,2002291500,0.12,11,2183941.0,1.07
招商港口,S4201,15,11828349.0,1.36,-0.11,13.85,-19.29,3.295,,6442936371,464858324,4547.0,False,19.71747550188947,736531200000,100,112774.0,26643980619,-39.14687977459443,0.751,,,11.931,-0.79,0.0,,6.675116949423608,SZ001872,0.01,,1922365124,0.18,11,853715.0,0.81
宁波港,S4201,16,21100873.0,1.17,-0.03,3.38,-11.05,2.912,-3.51,44524225594,13172847809,144219.0,False,-1.734517726001527,1285603200000,100,-2344044.0,44524225594,-1.529292558628803,1.08,,,13.836,-0.88,0.0,,8.021610889828978,SH601018,0.01,9.58,13172847809,0.05,11,6237543.0,0.42
南京港,S4201,17,9447539.0,1.43,-0.06,6.22,-11.27,0.687,74.12,3015113164,483966800,21872.0,False,1.252301703829728,1111680000000,100,-809844.0,3015113164,1.971142971483019,1.116,,,23.798,-0.96,-0.16,,4.786546544458633,SZ002040,0.01,41.82,483966800,0.31,11,1515290.0,0.79
青岛港,S4201,18,21106535.0,1.41,-0.06,5.62,-18.2,3.526,44.03,10508815520,1869896000,11657.0,False,3.333570758143289,1548000000000,100,-1987212.0,36479982000,8.113246360969374,1.164,,,9.589,-1.06,0.0,,12.4166141834044,SH601298,0.01,7.32,6491100000,0.2,11,3751200.0,0.87
大连港,S4201,19,14911538.0,1.16,-0.02,1.71,-15.76,1.214,37.89,13228252200,7735820000,44082.0,False,-11.55091373061393,1291564800000,100,-1474488.0,22049656558,46.30627127794587,1.17,,,27.156,-1.16,0.0,,4.376202078435216,SH601880,0.01,-2.24,12894535999,0.11,11,8678243.0,0.8
广州港,S4201,20,41294987.0,1.62,-0.04,3.04,-20.63,1.364,44.1,18827267200,6193180000,13898.0,False,8.88248790106758,1490716800000,100,-6051892.0,18827267200,2.821186986690604,1.401,,,22.923,-1.3,0.0,,6.243578212758544,SH601228,0.01,14.04,6193180000,0.22,11,13564200.0,1.02
海南高速,S4202,0,93950897.0,3.23,0.12,5.07,21.88,0.0,0.0,4927838204,971960198,18202.0,False,-67.76281193975575,885484800000,100,-4547460.0,5013359481,,1.804,,,191.415,2.42,0.0,,0.938679229179156,SZ000886,0.01,23.33,988828300,1.92,11,18680902.0,1.28
山西路桥,S4202,1,5784785.0,2.49,0.03,3.65,-7.59,0.0,0.0,1717508513,469264621,15685.0,False,-64.08333370420188,867340800000,100,574295.0,1717508513,,1.571,,,93.337,0.8300000000000001,-0.27,,1.713512155702597,SZ000755,0.01,19.08,469264621,0.34,11,1597636.0,0.91
城发环境,S4202,2,26243243.0,1.33,0.05,9.84,-10.46,1.28,0.0,4884398713,496381983,17794.0,False,-41.49137265055631,921772800000,100,5119045.0,4884398713,,1.688,,,12.937,0.51,0.0,,13.67150593367845,SZ000885,0.01,111.86,496381983,0.53,11,2654500.0,1.38
重庆路桥,S4202,3,22977788.0,1.76,0.01,2.85,-8.36,2.367,0.0,3443383116,1208204602,18829.0,False,1.033740642593183,866563200000,100,-488024.0,3443383116,-27.69568496800928,0.934,,,16.793,0.35,0.0,,5.572610462899022,SH600106,0.01,52.25,1208204602,0.68,11,8167239.0,1.04
皖通高速,S4202,4,3197169.0,0.77,0.01,5.2,-11.56,4.415,96.82,6061120000,1165600000,16082.0,False,-27.94980119779538,1041868800000,100,0.0,8624772000,,0.805,,,11.024,0.19,0.0,,7.426112635509659,SH600012,0.01,179.07,1658610000,0.05,11,615400.0,0.56
楚天高速,S4202,5,16971984.0,1.3,0.0,3.08,-9.68,3.646,103.0,4980030240,1616892935,29140.0,False,-27.14813804392505,1078848000000,100,2561856.0,5214216149,,0.79,,,10.146,0.0,0.32,,7.908159268511536,SH600035,0.01,45.16,1692927321,0.34,11,5500004.0,1.2
粤高速B,S4202,6,431970.0,1.0,-0.01,4.99,-20.54,0.0,24.29,1739756888,348648675,10176.0,False,-34.27494578701087,840038400000,100,0.0,10433122569,,0.994,,,11.456,-0.2,0.0,,8.494626782886586,SZ200429,0.01,597.12,2090806126,0.02,11,86500.0,0.24
中原高速,S4202,7,10535974.0,0.53,-0.01,3.75,-14.77,1.547,19.81,8427644370,2247371832,33993.0,False,-26.05675589941611,1060272000000,100,544125.0,8427644370,,0.852,,,14.938,-0.27,0.0,,4.854988571574262,SH600020,0.01,90.76,2247371832,0.13,11,2811600.0,0.6900000000000001
福建高速,S4202,8,4012365.0,0.37,-0.01,2.71,-11.73,1.845,32.88,7437324000,2744400000,29853.0,False,-27.07309081838943,981648000000,100,299200.0,7437324000,,0.786,,,12.527,-0.37,0.0,,6.292395798655558,SH600033,0.01,117.97,2744400000,0.05,11,1477900.0,0.74
吉林高速,S4202,9,2962083.0,0.88,-0.01,2.27,-14.02,0.0,140.22,2753964000,1213200000,11593.0,False,-34.22974241727015,1268928000000,100,0.0,3065396925,,0.85,,,29.782,-0.44,0.0,,2.881632539722514,SH601518,0.01,-47.35,1350395121,0.11,11,1305700.0,0.93
湖南投资,S4202,10,5656910.0,2.49,-0.02,3.59,-14.32,0.0,129.17,1792087831,499188811,15289.0,False,-49.24756252768346,756316800000,100,-500053.0,1792184761,,1.059,,,54.044,-0.55,0.0,,1.973264620877402,SZ000548,0.01,56.41,499215811,0.32,11,1580500.0,1.27
赣粤高速,S4202,11,6892148.0,0.84,-0.02,3.54,-14.29,4.225,61.82,8267340830,2335407014,33873.0,False,-7.36267775640429,958579200000,100,-2183522.0,8267340830,,0.537,,,96.92,-0.56,0.0,,0.548357492517442,SH600269,0.01,115.49,2335407014,0.08,11,1945900.0,0.99
现代投资,S4202,12,9256248.0,0.79,-0.03,3.76,-13.76,4.233,0.0,5704396900,1517126835,13276.0,False,18.37719570535448,917452800000,100,-2987504.0,5707034536,,0.5710000000000001,,,9.314,-0.79,0.0,,6.248467232599618,SZ000900,0.01,240.6,1517828334,0.16,11,2459112.0,1.18
东莞控股,S4202,13,7565051.0,0.98,-0.06,7.11,-13.71,4.184,0.0,7390956215,1039515642,16465.0,False,-21.33030426391255,866476800000,100,-355500.0,7390965813,-21.18766671438973,1.006,,,8.124,-0.84,0.0,,12.94666822324424,SZ000828,0.01,65.85,1039516992,0.1,11,1062394.0,0.75
山东高速,S4202,14,52171879.0,3.09,-0.05,5.78,17.72,6.496,73.85,27808538653,4811165857,27200.0,False,-24.8872193328038,1016380800000,100,810566.0,27808538653,,0.931,,,13.145,-0.86,-0.17,,7.08486182273816,SH600350,0.01,180.25,4811165857,0.19,11,8992857.0,0.62
宁沪高速,S4202,15,11375627.0,1.05,-0.1,10.35,-7.75,4.406,76.67,39327586597,3799766821,46076.0,False,-24.24309567125573,979574400000,100,-656826.0,52140686625,,1.872,,,16.645,-0.96,0.1,,11.24820097830332,SH600377,0.01,311.92,5037747500,0.03,11,1097232.0,0.59
粤高速A,S4202,16,16016116.0,1.7,-0.07,6.98,-15.5,5.994,0.0,9106381823,1302772793,22639.0,False,-34.27494578701087,887904000000,100,-3987125.0,14614734821,,1.52,,,17.514,-0.99,0.29,,8.494626782886586,SZ000429,0.01,191.09,2090806126,0.18,11,2300500.0,1.5
招商公路,S4202,17,7647603.0,1.16,-0.07,6.85,-21.89,4.046,-9.78,3800673762,554842885,11315.0,False,-7.939071295514976,1514131200000,100,-1188368.0,42320817398,,0.884,,,16.374,-1.01,0.0,,5.363383585864265,SZ001965,0.01,-33.43,6178221518,0.2,11,1113211.0,0.73
龙江交通,S4202,18,7052097.0,1.45,-0.03,2.73,-9.9,5.797,108.65,3592348499,1315878571,10707.0,False,-35.32189256047178,1268928000000,100,-1878201.0,3592348499,-69.09549155687105,0.798,,,13.384,-1.09,0.0,,6.092313644729268,SH601188,0.01,-34.3,1315878571,0.2,11,2584100.0,1.15
五洲交通,S4202,19,18080987.0,1.1,-0.04,3.61,-20.13,2.198,105.47,4063531765,1125632068,17949.0,False,-5.075362567719887,977328000000,100,-2822970.0,4063531765,,0.9450000000000001,,,21.838,-1.1,-0.28,,4.356151779367813,SH600368,0.01,-0.42,1125632068,0.44,11,5007723.0,0.8
四川成渝,S4202,20,20382333.0,1.95,-0.06,3.53,-16.15,3.064,202.78,7634472200,2162740000,16159.0,False,-30.38738145928475,1248624000000,100,-3572408.0,10794951800,,0.72,,,28.077,-1.67,0.0,,2.57022477038946,SH601107,0.01,-41.02,3058060000,0.27,11,5753188.0,1.22
深高速,S4202,21,17896016.0,2.02,-0.16,9.24,-19.65,5.526,82.24,13243417812,1433270326,25685.0,False,-26.00368758306955,1009209600000,100,-3340407.0,20150317812,,1.105,,,10.621,-1.7,-0.11,,10.52267653286711,SH600548,0.01,209.63,2180770326,0.13,11,1925200.0,1.07
申通地铁,S4203,0,26367438.0,0.0,0.76,8.39,16.2,0.513,633.33,4005234183,477381905,16786.0,False,-35.41884370815757,762019200000,100,-17952922.0,4005234183,-11.66240622610579,2.663,,,82.184,9.96,0.0,,3.227686290869789,SH600834,0.01,225.93,477381905,0.66,11,3142722.0,1.97
强生控股,S4203,1,25678004.0,0.0,0.55,6.09,34.14,0.657,10.18,6414975743,1053362191,25390.0,False,-13.02176692635375,739987200000,100,-12990091.8,6414975743,,2.051,,,-41.836,9.93,0.0,,-4.6919590936856,SH600662,0.01,954.73,1053362191,0.4,11,4216421.0,2.42
海汽集团,S4203,2,85428175.0,15.37,0.39,11.71,13.14,0.446,43.98,3700360000,316000000,6403.0,False,-33.54813860689021,1468252800000,100,5759989.0,3700360000,,3.443,,,-104.01,3.45,-1.1,,-3.229679734694028,SH603069,0.01,149.56,316000000,2.33,11,7353161.0,1.21
德新交运,S4203,3,61689271.0,6.11,0.55,18.39,-17.16,0.0,44.06,2942547120,160008000,10846.0,False,-41.21520665055405,1483545600000,100,-4220642.0,2942547120,,4.31,,,683.536,3.08,0.77,,0.628321616092218,SH603032,0.01,208.1,160008000,2.16,11,3463324.0,1.81
大众交通,S4203,4,32893883.0,1.9,0.03,3.72,-8.37,3.369,326.12,5815536874,1563316364,63041.0,False,4.53732719010087,713116800000,100,-651164.0,8794537054,,0.9490000000000001,,,17.441,0.81,-0.27,,5.423008087040353,SH600611,0.01,26.91,2364122864,0.5700000000000001,11,8835737.0,2.04
锦江投资,S4203,5,33307516.0,4.2,-0.02,9.26,-8.77,2.732,-37.87,3616586295,390560075,35054.0,False,-1.512406254163478,739382400000,100,108746.0,5107909591,-17.72716095243786,1.482,,,22.186,-0.22,-0.11,,6.602408855644148,SH600650,0.01,38.38,551610107,0.91,11,3563885.0,2.02
锦投B股,S4203,6,60518.0,3.88,-0.007,0.663,-24.05,0.0,18.67,106776171,161050032,1069.0,False,-1.512406254163478,750873600000,100,0.0,365717501,-17.72716095243786,0.743,,,11.134,-1.04,0.0,,6.602408855644148,SH900914,0.001,474.61,551610107,0.06,11,91386.0,0.72
江西长运,S4203,7,3694363.0,1.1,-0.05,4.51,-22.77,0.0,246.44,1069158640,237064000,4409.0,False,-22.82339672821859,1026748800000,100,-227770.0,1069158640,834.0769854900325,1.056,,,-2.66,-1.1,-0.22,,-32.92367002282654,SH600561,0.01,-26.15,237064000,0.34,11,816591.0,0.96
富临运业,S4203,8,9187793.0,2.02,-0.09,5.36,-14.1,0.0,33.6,1678936963,313234508,10914.0,False,-25.47582687956718,1265731200000,100,-1193881.0,1680301233,-16.82177817137345,1.391,,,23.603,-1.65,0.0,,6.054753481446593,SZ002357,0.01,23.17,313489036,0.55,11,1709300.0,1.22
大众B股,S4203,9,130900.0,3.56,-0.007,0.302,-31.21,0.0,7.36,241843563,800806500,1973.0,False,4.53732719010087,711734400000,100,0.0,713965105,,0.551,,,10.094,-2.27,-0.33,,5.423008087040353,SH900903,0.001,56.93,2364122864,0.05,11,431250.0,0.6000000000000001
宜昌交运,S4203,10,28678061.0,3.01,-0.26,9.03,-10.33,1.099,37.0,2504118231,277310989,10654.0,False,-16.51037225846955,1320249600000,100,-2250525.0,3016053167,,1.388,,,51.595,-2.8,-0.22,,2.739946526172626,SZ002627,0.01,-9.34,334003673,1.14,11,3159970.0,1.1
汉缆股份,S6304,0,2091714503.0,7.24,0.32,6.67,121.59,0.545,22.78,22189729320,3326796000,47538.0,False,5.948953927748701,1289232000000,100,76093189.0,22189729320,36.35901672653363,4.477,,,48.014,5.04,-0.6000000000000001,,9.489075851411787,SZ002498,0.01,29.75,3326796000,9.37,11,311628843.0,1.63
*ST东电,S6304,1,2720213.0,0.0,0.06,1.27,-35.2,0.0,14.04,773964642,609420978,13552.0,False,42.41861501059645,818784000000,100,-1553718.0,1109179900,-57.37226917633282,-18.143,,,-28.439,4.96,0.0,,148.2460798720994,SZ000585,0.01,-72.98,873370000,0.35,11,2141900.0,0.23
宏发股份,S6304,2,429726437.0,6.11,1.5,32.93,-4.41,0.906,97.0,24524997907,744761552,29563.0,False,1.37946638061237,823449600000,100,34422304.0,24524997907,-2.337127799060845,4.853,,,35.655,4.77,-0.06,,14.28803537265412,SH600885,0.01,1654.0,744761552,1.73,11,12916162.0,3.22
正泰电器,S6304,3,212086093.0,5.11,1.15,25.82,-3.66,2.042,20.23,55512317087,2149973551,37599.0,False,7.056956019213945,1264003200000,100,32782218.0,55512317087,-5.81483009929814,2.301,,,15.586,4.66,0.04,,15.36156010910098,SH601877,0.01,69.8,2149973551,0.39,11,8311531.0,2.85
保变电气,S6304,4,480427041.0,10.31,0.26,6.08,97.4,0.0,81.87,9330410967,1534607067,39851.0,False,-5.380372386253452,983289600000,100,35977406.0,11196493158,-66.47542941193495,17.882,,,237.158,4.47,-0.33,,6.863459369481643,SH600550,0.01,150.81,1841528480,5.16,11,79219492.0,1.27
金利华电,S6304,5,27212172.0,9.38,0.55,14.83,-6.85,0.0,47.11,1370255993,92397572,5260.0,False,-30.11692288969661,1271779200000,100,256368.0,1735110000,31.78629402267208,4.831,,,112.976,3.85,-0.13,,4.360357928520561,SZ300069,0.01,-19.71,117000000,2.01,11,1853712.0,1.95
通光线缆,S6304,6,311318804.0,7.22,0.36,12.96,68.31,0.12,27.12,4364884441,336796639,28489.0,False,-10.72414797602308,1316102400000,100,-3427330.0,4374419761,-27.13732899861038,4.32,,,167.316,2.86,-0.77,,2.54086821430082,SZ300265,0.01,79.92,337532389,7.2,11,24256101.0,1.53
百利电气,S6304,7,41821579.0,6.48,0.11,4.43,19.73,0.0,340.15,4969995018,1121895038,8628.0,False,12.94686941746859,992534400000,100,549441.0,4969995018,-2.927393270574241,2.914,,,86.307,2.55,0.0,,3.424531489393042,SH600468,0.01,102.66,1121895038,0.84,11,9453085.0,1.63
长高集团,S6304,8,73601185.0,2.84,0.17,7.22,52.51,0.986,16.31,2959180724,409858826,14304.0,False,0.233393560647465,1279555200000,100,762845.0,3822268000,150.1330286838948,2.983,,,23.173,2.41,-0.14,,13.77583611142311,SZ002452,0.01,37.59,529400000,2.5,11,10264200.0,1.14
特锐德,S6304,9,439862992.0,4.91,0.46,20.61,19.97,0.099,84.87,19371852436,939924912,42191.0,False,-1.084670963615597,1256832000000,100,35648661.0,20559919246,,4.78,,,127.487,2.28,-0.05,,4.322333719351633,SZ300001,0.01,231.91,997570075,2.26,11,21259101.0,1.64
大连电瓷,S6304,10,138257743.0,4.29,0.16,8.08,40.28,0.152,68.65,3291181890,406821000,19152.0,False,8.545027022762074,1312473600000,100,3295547.0,3296642640,,3.509,,,47.642,2.02,-0.12,,7.65435315707004,SZ002606,0.01,18.52,407496000,4.24,11,17234802.0,1.11
长城电工,S6304,11,26755643.0,3.35,0.09,4.86,-5.45,0.126,0.0,2146895280,441748000,10063.0,False,2.059300185092572,914428800000,100,1906847.0,2146895280,-11.50363447357455,1.105,,,183.183,1.89,0.21,,0.604259177889071,SH600192,0.01,-6.69,441748000,1.26,11,5550301.0,1.5
神马电力,S6304,12,194780714.0,5.97,0.41,32.57,61.0,0.686,43.94,1304249039,40044490,5401.0,False,-6.162928582958949,1564934400000,100,129509.0,13029449039,9.06955490095962,11.912,,,99.341,1.27,0.09,,,SH603530,0.01,275.2,400044490,14.82,11,5936182.0,0.72
万马股份,S6304,13,114833458.0,4.87,0.09,7.28,-12.39,0.487,125.48,7526534455,1033864623,45099.0,False,-6.554683537823469,1247155200000,100,4218917.0,7538360633,121.4931491594383,1.906,,,51.391,1.25,-0.27,,3.673000267109527,SZ002276,0.01,20.36,1035489098,1.51,11,15655236.0,1.51
金冠股份,S6304,14,54161183.0,4.9,0.06,4.96,-29.14,0.0,43.98,3719267011,749852220,13661.0,False,7.623820605853404,1462464000000,100,3554658.0,4379109521,,1.502,,,-3.636,1.22,-0.2,,-33.94517320146042,SZ300510,0.01,87.78,882884984,1.46,11,10960038.0,0.75
广电电气,S6304,15,64081341.0,3.48,0.04,3.49,14.43,1.449,-5.79,3265156750,935575000,12240.0,False,27.82160048194859,1296489600000,100,-69447.0,3265156750,103.4175262032639,1.243,,,18.432,1.16,0.0,,6.931428342206838,SH601616,0.01,-63.88,935575000,1.96,11,18298264.0,0.75
杭电股份,S6304,16,50542464.0,3.39,0.07,6.26,13.82,1.621,44.03,4325848695,691030143,15456.0,False,4.474185542148112,1424102400000,100,2119598.0,4325848695,-25.5264984285035,1.804,,,42.709,1.13,0.0,,4.224697763555831,SH603618,0.01,13.53,691030143,1.17,11,8096749.0,0.74
柘中股份,S6304,17,12006562.0,1.37,0.11,10.35,-7.92,1.953,7.54,4080503224,394632807,13188.0,False,-4.706467138142356,1264608000000,100,86537.0,4565889801,,2.3,,,-100.159,1.07,-0.19,,-2.213887450244826,SZ002346,0.01,2.0,441575416,0.29,11,1158842.0,1.48
日丰股份,S6304,18,65777312.0,2.93,0.21,24.79,23.83,0.488,44.01,1305892297,52699447,4737.0,False,-0.8837067112002601,1557331200000,100,390957.0,4264124856,10.28007615869395,4.47,,,41.11,0.85,0.08,,14.25426362231944,SZ002953,0.01,95.94,172079292,5.04,11,2656600.0,0.56
金龙羽,S6304,19,11426843.0,2.61,0.07,9.66,-9.38,3.125,44.03,833175000,86250000,3722.0,False,-17.82729412020321,1500220800000,100,-51236.0,4181814000,-56.13160438600352,2.247,,,22.443,0.73,0.21,,10.46524440526872,SZ002882,0.01,31.57,432900000,1.37,11,1184337.0,0.81
众业达,S6304,20,37010529.0,3.49,0.05,7.78,4.43,2.842,-3.06,3067417065,393763423,15552.0,False,-5.92576147212085,1278345600000,100,-245944.0,4242450195,2.75973519366941,1.079,,,19.097,0.65,0.0,,5.732320011685966,SZ002441,0.01,-9.84,544602079,1.2,11,4732200.0,1.03
森源电气,S6304,21,20835884.0,2.05,0.03,5.4,-22.75,0.0,15.23,4916292462,910424530,18451.0,False,-33.6324455786611,1265731200000,100,343654.0,5020687676,-88.87631409025413,1.107,,,-100.868,0.56,0.19,,-1.03525200610649,SZ002358,0.01,62.83,929756977,0.42,11,3853081.0,0.77
大烨智能,S6304,22,5536765.0,1.83,0.03,6.59,-21.36,0.0,44.01,925236000,140400000,4758.0,False,-18.81282933014347,1499011200000,100,0.0,2081718257,,2.426,,,85.293,0.46,0.0,,3.360364029448738,SZ300670,0.01,34.52,315890479,0.6000000000000001,11,843600.0,0.6000000000000001
电科院,S6304,23,24323374.0,2.24,0.03,6.74,1.66,5.961,6.58,3704244432,549591162,15142.0,False,-7.979323555582452,1305043200000,100,2763257.0,5111093562,,2.478,,,47.718,0.45,-0.15,,5.206823060320617,SZ300215,0.01,46.1,758322487,0.66,11,3612600.0,0.84
风范股份,S6304,24,34285839.0,1.33,0.02,5.29,-18.11,0.0,-14.4,5994797280,1133232000,21215.0,False,4.655790188826447,1295280000000,100,1646396.0,5994797280,,2.449,,,-20.061,0.38,0.0,,-11.21311056996063,SH601700,0.01,5.97,1133232000,0.5700000000000001,11,6493400.0,0.86
三变科技,S6304,25,26082327.0,2.44,0.02,6.57,-3.95,0.0,79.49,1302158949,198802893,13108.0,False,-3.643530597740985,1170864000000,100,-631921.0,1320480000,,3.471,,,129.22,0.31,-0.3,,2.671518027877423,SZ002112,0.01,-8.73,201600000,2.0,11,3972841.0,0.97
鲁亿通,S6304,26,18172024.0,1.32,0.03,11.37,-14.12,0.789,43.98,2918264927,256663582,6489.0,False,142.3937406282414,1424102400000,100,-2170044.0,5677134120,165.3757071224315,1.604,,,9.748,0.26,-0.09,,18.0869365248014,SZ300423,0.01,177.34,499308190,0.62,11,1597683.0,1.09
