industry2_code,industry2_name,url,symbol,amount,chg,hasexist,high52w,last_close,percent,volume,current,high,low,name,market_capital,low52w,pe_ttm,open
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002021,48636739.4,0.21,FALSE,9.75,3.75,5.6,12526345,3.96,3.98,3.68,中捷资源,2723747558,3.42,89.6637,3.74
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002614,134961901.7,1.01,FALSE,21.2,20.18,5,6457971,21.19,21.2,20.35,奥佳华,11882165360,14.54,37.9826,20.7
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600579,540508104,0.5,FALSE,16.52,11.32,4.42,44196871,11.82,12.45,11.62,天华院,4853717804,7.13,772.8975,12.45
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ000821,135450502.9,0.49,FALSE,15.87,11.5,4.26,11352037,11.99,12.25,11.26,京山轻机,5728014306,9.9,39.0997,11.35
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300298,87811928.68,0.86,FALSE,24.85,20.42,4.21,4166158,21.28,21.5,20.04,三诺生物,9429347156,14.7,45.7613,20.23
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300097,179884192.8,0.93,FALSE,35.45,22.95,4.05,7674902,23.88,24.03,22.5,智云股份,6890566096,19.31,32.5168,22.59
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300450,270258104.3,2.16,FALSE,87.5,61.22,3.53,4289911,63.38,63.99,60.7,先导智能,27895887750,34.38,67.0228,61.25
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300003,357224454.3,0.91,FALSE,27.94,26.76,3.4,13021334,27.67,27.94,26.52,乐普医疗,49298336324,16.9,56.4058,26.68
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002008,1446785656,1.82,FALSE,60,55.1,3.3,25446139,56.92,58.57,54.54,大族激光,60737353745,23.62,36.2597,54.9
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300415,90593819.06,0.53,FALSE,18.25,16.37,3.24,5515277,16.9,16.98,15.92,伊之密,7300800000,11.11,30.4434,16.29
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300151,66713146.07,0.19,FALSE,13.75,6.41,2.96,10342667,6.6,6.61,6.24,昌红科技,3316500000,5.22,122.7701,6.42
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600815,16998290,0.11,FALSE,8.15,3.71,2.96,4478271,3.82,3.89,3.68,*ST厦工,3663265358,3.3,0,3.69
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600388,257025923,0.41,FALSE,18.98,15,2.73,16836847,15.41,15.46,14.81,龙净环保,16474060500,12.47,23.3643,14.9
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300402,25895734.2,0.25,FALSE,29.8,9.99,2.5,2553100,10.24,10.57,9.81,宝色股份,2068480000,9.05,0,10.01
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300099,62397519.15,0.14,FALSE,14.06,5.73,2.44,10674085,5.87,5.98,5.62,精准信息,3928669227,5.05,40.2068,5.68
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300023,21011213.06,0.19,FALSE,18.66,8.78,2.16,2383742,8.97,8.97,8.56,宝德股份,2835477772,7.81,25.7798,8.65
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600499,321209469,0.2,FALSE,14.56,10.1,1.98,31335078,10.3,10.4,9.97,科达洁能,16245218720,7.19,46.6039,10.01
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300035,68315781.37,0.12,FALSE,11.69,6.1,1.97,11023147,6.22,6.34,5.96,中科电气,3221997681,5.32,65.0496,6.04
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002645,188752276,0.48,FALSE,29.47,24.46,1.96,7672335,24.94,25.19,23.86,华宏科技,5223558774,15.2,51.4232,24.6
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002490,11375101.46,0.08,FALSE,9,4.28,1.87,2611504,4.36,4.38,4.28,*ST墨龙,3478619024,3.9,0,4.28
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002564,50394931.51,0.13,FALSE,12.06,7.58,1.72,6541034,7.71,7.82,7.49,天沃科技,5672725020,6.89,0,7.53
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600761,63413772,0.18,FALSE,12.79,10.45,1.72,6011545,10.63,10.7,10.36,安徽合力,7868121925,9.32,17.9999,10.37
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300334,96462701.06,0.18,FALSE,38.63,10.7,1.68,8935202,10.88,10.97,10.52,津膜科技,3256522731,8.99,114.6993,10.61
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300326,77324666.67,0.13,FALSE,11.09,8.06,1.61,9453034,8.19,8.33,7.92,凯利泰,5862806136,7.63,31.1457,8.03
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002499,30328395.53,0.3,FALSE,29.8,18.85,1.59,1592390,19.15,19.28,18.66,科林环保,3619350000,16.61,73.6796,18.87
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002323,93790072.35,0.09,FALSE,19.21,6,1.5,15049603,6.09,6.52,6.05,雅百特,4541493605,5.28,18.3451,6.05
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600346,277629436,0.21,FALSE,16.46,15.5,1.35,17903619,15.71,15.79,15.24,恒力股份,71403362722,6.58,44.2164,15.79
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300045,31916881.99,0.13,FALSE,14.81,9.91,1.31,3185008,10.04,10.14,9.81,华力创通,6186561525,8.81,111.6821,9.89
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002006,23408121.98,0.08,FALSE,10.43,6.23,1.28,3701234,6.31,6.43,6.23,精功科技,2872059600,5.65,71.0817,6.27
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002353,131028260.6,0.18,FALSE,24.13,14.25,1.26,9137255,14.43,14.58,13.89,杰瑞股份,13821833105,12.18,214.0222,14.1
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300130,26819692.39,0.27,FALSE,28.65,22.41,1.2,1188503,22.68,22.85,22.05,新国都,6013789790,16.25,55.936,22.3
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH601908,32336182,0.06,FALSE,6.91,5.08,1.18,6274835,5.14,5.21,5.04,京运通,10255830183,4.45,31.8559,5.04
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002757,20013207,0.38,FALSE,45.37,34.18,1.11,582300,34.56,34.78,34.14,南兴装备,3837404160,30.77,39.7555,34.48
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002526,17429300.98,0.06,FALSE,12.17,5.44,1.1,3174260,5.5,5.53,5.4,山东矿机,3381915246,5.01,40.7736,5.42
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002209,12364196.2,0.09,FALSE,21.45,8.57,1.05,1435530,8.66,8.71,8.42,达意隆,1690813473,7.66,0,8.5
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300202,34536165.23,0.2,FALSE,21.81,19.45,1.03,1771453,19.65,19.7,19.14,聚龙股份,10797753600,15.15,168.7364,19.25
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002611,36202500,0.12,FALSE,18.48,12.12,0.99,2973822,12.24,12.42,11.81,东方精工,14065650284,10.43,61.7217,11.85
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300281,10623228.53,0.1,FALSE,19.67,10.2,0.98,1036802,10.3,10.35,10.15,金明精机,2876608586,9.1,79.3609,10.21
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600302,10481775,0.05,FALSE,11.06,5.26,0.95,1996900,5.31,5.36,5.15,标准股份,1837312059,4.6,19.3518,5.25
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300249,25948530.33,0.06,FALSE,15.4,6.48,0.93,3959650,6.54,6.7,6.36,依米康,2917634832,5.65,49.5143,6.49
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH601608,51328348,0.03,FALSE,6.17,3.54,0.85,14396430,3.57,3.68,3.48,中信重工,15491726876,3.23,0,3.52
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300442,7597589.19,0.15,FALSE,43.97,18.23,0.82,416519,18.38,18.42,18.01,普丽盛,1838000000,16.6,309.8726,18.11
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ000666,71185071.74,0.14,FALSE,24.72,17.23,0.81,4129461,17.37,17.45,16.97,经纬纺机,12230738100,16.12,12.8231,17.15
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002073,279535754.1,0.07,FALSE,11.57,8.7,0.8,32033606,8.77,8.86,8.55,软控股份,8203849791,7.47,0,8.64
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002031,34161098.15,0.02,FALSE,4.05,2.68,0.75,12682646,2.7,2.72,2.65,巨轮智能,5938368309,2.41,132.8265,2.68
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600320,63819016,0.04,FALSE,6.49,5.4,0.74,11846791,5.44,5.46,5.31,振华重工,23883202537,4.88,104.8298,5.4
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300228,53973541.75,0.07,FALSE,15.27,9.48,0.74,5690444,9.55,9.58,9.33,富瑞特装,4525793629,8.7,82.4938,9.48
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300307,43871617.66,0.05,FALSE,11.78,7.25,0.69,6023464,7.3,7.39,7.15,慈星股份,5854600000,6.8,28.4194,7.16
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002432,54472288.51,0.05,FALSE,15.88,7.67,0.65,7231083,7.72,7.86,7.27,九安医疗,3341261710,6.4,130.4613,7.39
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600984,50146353,0.04,FALSE,13.41,6.66,0.6,7465900,6.7,6.88,6.55,建设机械,4266320160,6.17,42.2862,6.64
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH900924,115784,0.005,FALSE,1.126,0.848,0.59,135906,0.853,0.856,0.845,上工B股,467946928.8,0.801,17.4323,0.845
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300434,7961580,0.1,FALSE,38.95,21.75,0.46,363200,21.85,22.09,21.73,金石东方,4876724224,19.88,119.1821,22.09
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300308,82622111.75,0.32,FALSE,70.77,69.45,0.46,1186837,69.77,70.45,67.51,中际旭创,33061006797,29.29,250.0675,68.9
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002551,26096927.82,0.03,FALSE,12.97,7.71,0.39,3385340,7.74,7.77,7.6,尚荣医疗,5464086514,6.8,42.4507,7.63
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300030,18808946.55,0.03,FALSE,13.82,7.86,0.38,2419607,7.89,7.92,7.65,阳普医疗,2436398980,7.02,101.4839,7.71
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600587,18887320,0.05,FALSE,25.53,13.92,0.36,1351951,13.97,14.1,13.81,新华医疗,5677800431,12.82,163.9263,13.86
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600843,11407636,0.03,FALSE,18.36,9.47,0.32,1204206,9.5,9.57,9.28,上工申贝,5211601200,8.32,29.5388,9.36
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300206,17455950.52,0.02,FALSE,11.12,6.78,0.29,2580878,6.8,6.89,6.61,理邦仪器,3978000000,6.2,48.1462,6.67
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH601798,7215036,0.02,FALSE,14.8,7.88,0.25,915157,7.9,7.96,7.76,蓝科高新,2800772764,7.37,0,7.88
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002459,22552552,0.03,FALSE,20.11,12.2,0.25,1845700,12.23,12.31,12.13,天业通联,4753670763,11.23,325.3303,12.2
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002204,23000043.79,0.01,FALSE,5.7,4.03,0.25,5688431,4.04,4.12,3.97,大连重工,7802734929,3.77,285.9948,4.02
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002535,30854592.75,0.01,FALSE,7.41,4.28,0.23,7241301,4.29,4.3,4.23,林州重机,3439220387,4,102.6314,4.27
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600526,55121108,0.02,FALSE,12.75,8.75,0.23,6270759,8.77,8.96,8.56,菲达环保,4800738973,7.65,139.2571,8.6
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002177,30314964.6,0.01,FALSE,7.75,4.51,0.22,6766100,4.52,4.56,4.38,御银股份,3440584649,4.05,1469.0154,4.48
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300385,15124936.13,0.04,FALSE,40.66,22.69,0.18,670476,22.73,22.99,22.25,雪浪环境,2957971505,18.18,31.9063,22.6
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600860,1480834,0.01,FALSE,9.79,5.65,0.18,262000,5.66,5.69,5.5,*ST京城,2388520000,4.78,0,5.64
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ000925,19297612.7,0.01,FALSE,25.68,11.23,0.09,1720290,11.24,11.37,11.08,众合科技,4416485228,10.25,0,11.08
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002680,35418601.95,0.01,FALSE,17.68,13.18,0.08,2685203,13.19,13.32,13.03,长生生物,12842976086,12.02,21.5571,13.1
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002435,6446064.8,0.01,FALSE,21.65,17.2,0.06,375260,17.21,17.28,17.12,长江润发,8446268642,14.71,29.0836,17.28
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002366,0,0,FALSE,33.13,26.45,0,0,26.45,28.47,25.8,台海核电,22933666908,18.89,33.0939,28.06
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH601106,25567528,0,FALSE,4.65,3.43,0,7469000,3.43,3.45,3.39,*ST一重,23522195440,2.85,0,3.43
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300156,0,0,FALSE,37.58,13.49,0,0,13.49,14.28,13.49,神雾环保,13625229358,13.49,14.5429,13.77
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002423,0,0,FALSE,15.1,14.39,0,0,14.39,14.45,13.96,中原特钢,7237976843,9.31,1392.4802,14.14
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH603309,0,0,FALSE,24.91,17.85,0,0,17.85,0,0,维力医疗,3570000000,16.49,50.1036,0
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ000622,5160689.48,0,FALSE,9.26,4.2,0,1233334,4.2,4.23,4.12,恒立实业,1785949200,3.81,32.4126,4.19
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ002097,28012605.71,0,FALSE,10.01,7.27,0,3853176,7.27,7.35,7.17,山河智能,7677617741,6.71,52.4596,7.18
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SZ300159,0,0,FALSE,16.48,10.4,0,0,10.4,10.85,10.4,新研股份,15499746101,10.13,38.7106,10.76
C35,专用设备制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C35,SH600343,258687571,0,FALSE,23.5,11.4,0,22437611,11.4,12.03,10.99,航天动力,7275552367,9.08,337.4713,11.22
